,Symbols,Expression Cutoffs,log-rank P Values,best_quantile,higher_median,lower_median
314,B3GNT4,0.40266595813910006,0.18325550665643908,0.9,inf,10.808219178082192
315,PLP1,0.5675937503154,0.5961823259410817,0.8,12.208219178082192,10.797260273972602
316,RTN2,10.769662769270003,0.3324988206452917,0.9,inf,10.797260273972602
317,TMED6,0.4349698902642002,0.24866229758815414,0.8,10.052054794520547,12.208219178082192
318,XYLT2,9.150574970244,0.03412531813445819,0.6,9.484931506849316,18.063013698630137
319,LYZ,205.3587036871,0.0892045515174499,0.9,inf,10.756164383561643
320,DDX21,33.621479343560004,0.15726191133209427,0.8,20.424657534246574,10.756164383561643
321,VAC14,6.079693042356,0.0814706435900043,0.6,20.424657534246574,10.610958904109589
322,USP9X,15.725518593079997,0.0748686414598347,0.6,10.610958904109589,12.208219178082192
323,STX17,3.5855762391260013,0.20217997934068443,0.4,10.052054794520547,18.063013698630137
324,SAP30,10.720371597629999,0.23786199678998615,0.7,12.208219178082192,10.052054794520547
325,ISG20L2,9.357361214809002,0.018396319844933607,0.1,10.808219178082192,8.123287671232877
326,ZFYVE19,6.882053066645001,0.011747805227966446,0.5,10.610958904109589,20.424657534246574
327,STOX1,0.9938971858590999,5.867476258341143e-05,0.3,17.687671232876713,8.564383561643835
328,NR2F1,6.5511494854980015,0.014457306607279924,0.8,9.567123287671233,17.687671232876713
329,ZNF566,1.137319243798,0.038526652990233584,0.2,12.208219178082192,10.797260273972602
330,MORF4L2,126.7230183076,0.22887708357912856,0.6,10.756164383561643,10.808219178082192
331,PTGS2,0.06434384832152999,0.004799775496610386,0.1,12.208219178082192,6.764383561643836
332,ZZEF1,2.101810423073,0.32864103169976366,0.1,10.797260273972602,12.208219178082192
333,CCDC90B,3.2277427591460004,0.07856972049025811,0.1,17.687671232876713,8.936986301369863
334,SYNJ1,2.06900567499,0.06825964965383886,0.5,10.052054794520547,17.687671232876713
335,UBE2Z,22.105777742049995,0.02113069747777306,0.3,10.797260273972602,12.208219178082192
336,CDK5RAP2,8.018391174173999,0.18963574579891224,0.6,10.808219178082192,10.797260273972602
337,MMP8,0.0,0.08768306912791783,0.1,17.687671232876713,9.482191780821918
338,ZNF132,0.5583560908067,0.00537853034509584,0.1,12.208219178082192,9.484931506849316
339,FOCAD,4.495746814685,0.3453725497956107,0.5,10.756164383561643,17.687671232876713
340,ICA1,8.152555892157,0.07890712590303334,0.3,12.208219178082192,10.052054794520547
341,SLC5A10,0.01025488678774,0.020684374795346953,0.1,10.756164383561643,20.424657534246574
342,OSBPL5,3.602918987856,0.10293173729841551,0.2,10.756164383561643,20.424657534246574
343,C11orf53,0.18169612139439997,0.22942589596461643,0.6,10.756164383561643,10.808219178082192
344,WIF1,0.01865411127475,0.07235552199159984,0.3,10.808219178082192,10.797260273972602
345,FGFR4,10.302117247350003,0.03159774999564981,0.9,8.391780821917807,12.208219178082192
346,WDR36,7.176218090415,0.01820004127226603,0.9,7.6657534246575345,17.687671232876713
347,TRIM25,4.350917510945001,0.06854939724737849,0.1,12.208219178082192,9.484931506849316
348,MBOAT1,14.5360515387,0.053676663850429185,0.6,10.808219178082192,10.797260273972602
349,CRB3,16.513616893650003,0.28724353652403434,0.9,inf,10.808219178082192
350,XPO4,4.477774044856,0.0377958391770348,0.8,20.424657534246574,10.797260273972602
351,TMEM30A,33.76693887634,0.3005073611902457,0.4,10.756164383561643,10.808219178082192
352,ECHDC3,16.970992602340004,0.003035216624003645,0.9,8.391780821917807,12.208219178082192
353,WAS,3.72742969579,0.020756134739276417,0.5,10.756164383561643,10.797260273972602
354,FBXO6,4.989537607672,0.19571820618117045,0.1,10.808219178082192,10.052054794520547
355,ZGRF1,0.44545860761379996,0.404957846083114,0.3,12.208219178082192,9.567123287671233
356,C8orf76,4.896189348328001,0.002452964771063228,0.8,9.484931506849316,12.208219178082192
357,DDR1,32.061594323689995,0.11285356560219802,0.3,10.756164383561643,18.063013698630137
358,CDH6,0.721464374624,0.00030885756393568797,0.8,8.123287671232877,12.208219178082192
359,SPI1,22.50141775156001,0.07653922683302118,0.9,inf,10.797260273972602
360,PGBD4,0.42610744923000005,0.0852616852985125,0.4,9.567123287671233,17.687671232876713
361,ZNF780A,1.236204563464,0.20580699564912905,0.2,10.610958904109589,18.063013698630137
362,ATOH7,0.04781707523940999,0.2504335636983496,0.7,20.424657534246574,10.756164383561643
363,PPARA,1.492091488242,0.3319783723838066,0.7,10.797260273972602,12.208219178082192
364,BPI,0.01570401010614,0.0641515597361097,0.2,12.208219178082192,10.610958904109589
365,ZNF425,0.9691871071227001,0.2046175013246348,0.3,10.808219178082192,18.063013698630137
366,ZNF778,1.240350541556,0.03796331151570793,0.8,10.052054794520547,12.208219178082192
367,SCPEP1,40.457634845520005,0.13704885335039838,0.8,10.052054794520547,10.808219178082192
368,SGCB,16.62251892176,0.012138303640795118,0.9,8.123287671232877,12.208219178082192
369,PLIN1,35.62205010005009,0.11423629850723062,0.9,9.567123287671233,12.208219178082192
370,HTR1F,0.03037215159835,0.2866913688181171,0.1,10.808219178082192,9.484931506849316
371,PAGE2B,0.0,0.1406433797110315,0.1,10.797260273972602,20.424657534246574
372,FBXO28,8.303093521386,0.2761865260098789,0.2,10.797260273972602,12.208219178082192
373,PDIA3,90.09262037267999,0.013728209736000682,0.1,12.208219178082192,9.567123287671233
374,RPF2,8.242493273777999,0.04957982907664347,0.6,10.756164383561643,18.063013698630137
375,APPL1,6.1530464779330005,0.05750637785127871,0.1,10.808219178082192,9.484931506849316
376,UPF2,7.220375346484,0.0228154316447955,0.2,10.610958904109589,18.063013698630137
377,NRK,1.7632882125620029,0.012834625433705832,0.9,7.4301369863013695,10.808219178082192
378,SLPI,10.12980636189,0.08136740451366105,0.3,12.208219178082192,8.936986301369863
379,ITGB3BP,1.5662038476380002,0.02798168203868074,0.1,10.808219178082192,inf
380,TOR4A,0.7224802519197,0.21992916302324889,0.1,10.756164383561643,inf
381,MED1,17.77881242971,0.11696221387305182,0.9,17.687671232876713,10.808219178082192
382,KLHL10,0.02691143593628,0.14147608899385877,0.3,12.208219178082192,9.567123287671233
383,CLEC5A,0.5533398907505,0.0018241434677750054,0.3,20.424657534246574,9.484931506849316
384,RBM12,9.242514739451,0.28237161884177253,0.1,10.808219178082192,18.063013698630137
385,PDCD4,75.28006300138,0.014223584899345408,0.7,10.808219178082192,10.797260273972602
386,ERO1B,5.410129277695999,0.09763533713357615,0.8,10.808219178082192,10.797260273972602
387,RBM43,6.134214466449,0.059037739798499175,0.9,8.123287671232877,12.208219178082192
388,TTLL1,7.878332248006,0.12654456882411658,0.7,inf,10.610958904109589
389,QRFP,0.16523552834959998,0.007946001053369752,0.6,9.567123287671233,17.687671232876713
390,WDR90,1.5008762841789998,0.011609405829954983,0.1,12.208219178082192,8.391780821917807
391,MAPK4,0.0022638470225360002,0.05628790777080485,0.1,10.808219178082192,7.4301369863013695
392,NYAP2,0.01092272190816,0.03236497010225095,0.7,9.484931506849316,12.208219178082192
393,PRKAG3,0.09892130901834005,0.545636220541108,0.9,inf,10.797260273972602
394,SDAD1,9.024193706413001,0.11611897850370882,0.3,10.052054794520547,18.063013698630137
395,MSANTD4,1.258117696138,0.07234638430856448,0.1,10.797260273972602,12.208219178082192
396,HAUS5,2.61826864843,0.0017878558509553408,0.2,12.208219178082192,8.123287671232877
397,SBNO2,13.29093589815,0.12417499280925952,0.5,18.063013698630137,10.610958904109589
398,FCGRT,17.40109799442,0.16711966948175005,0.2,10.797260273972602,20.424657534246574
399,MED28,3.5797122248880004,0.24554742296810445,0.1,10.797260273972602,17.687671232876713
400,KDM4E,0.03358705894518001,0.09304878830700396,0.8,10.052054794520547,12.208219178082192
401,ZFHX2,0.2603913219246,0.01631751119518371,0.1,10.808219178082192,inf
402,CBY3,0.5522545926644002,0.15962991989572145,0.9,9.364383561643836,12.208219178082192
403,ZNF622,25.517378931739998,0.02875299002368585,0.8,9.484931506849316,10.808219178082192
404,MYSM1,3.4680736075720002,0.04646955787691418,0.4,18.063013698630137,10.797260273972602
405,ANXA3,9.488877052266,0.05056959885109589,0.8,9.364383561643836,12.208219178082192
406,HS3ST3A1,0.7104052458618001,0.017320089364362495,0.8,20.424657534246574,10.610958904109589
407,CEACAM19,0.1891779318614,0.28378132054273264,0.1,10.808219178082192,inf
408,VSTM2A,0.1761975891207999,0.14610407511092363,0.7,10.797260273972602,10.808219178082192
409,SZRD1,24.01653716143,0.19639624380298992,0.3,17.687671232876713,9.484931506849316
410,PHACTR3,0.032282644758399995,0.044148287906104096,0.2,10.610958904109589,inf
411,GPSM2,4.272669871124,0.15470655538111378,0.8,20.424657534246574,10.610958904109589
412,RBM46,0.0035306998214049996,0.15730301530950738,0.5,10.052054794520547,17.687671232876713
413,SLC20A1,7.935367083516001,0.10812560505661771,0.1,10.808219178082192,9.484931506849316
414,NPIPB3,0.34962027238439997,0.08664562422605251,0.6,17.687671232876713,10.052054794520547
415,ADGRA3,2.017149728642,0.28268666608975324,0.2,10.797260273972602,12.208219178082192
416,POLG,8.128186900566,0.07871243781083695,0.4,12.208219178082192,9.484931506849316
417,IGF1R,11.08665007466,0.0016144251708596392,0.4,12.208219178082192,10.797260273972602
418,F2RL2,5.0134316016880005,0.00926999409941168,0.4,10.808219178082192,10.797260273972602
419,SLA,3.215863733011,0.07174119861474869,0.7,9.567123287671233,10.808219178082192
420,RPL38,86.95803080912,0.045266662256869275,0.6,20.424657534246574,10.756164383561643
421,PTPN12,21.682589586320002,0.0658389602106921,0.7,inf,10.756164383561643
422,FGF10,0.9452714387732,0.3326642556373698,0.6,10.797260273972602,12.208219178082192
423,ZNF318,5.272332237727,0.21688022872914633,0.7,20.424657534246574,10.756164383561643
424,RHEB,23.70440034796,0.03147858169060421,0.8,inf,10.052054794520547
425,RASD2,3.3204515927219997,0.07363581584561572,0.6,10.797260273972602,12.208219178082192
426,PRRT2,0.448878942752,0.07292493297447761,0.2,10.808219178082192,inf
427,ZNF350,1.824912231693,0.2547426671348058,0.1,10.808219178082192,inf
428,TONSL,6.843931358395005,0.0074404370785804055,0.9,12.208219178082192,10.797260273972602
429,ZNF664,17.946058753950002,0.0030420487164021324,0.1,10.808219178082192,9.567123287671233
430,IL10RA,8.806882274582005,0.25434165401774683,0.9,inf,10.797260273972602
431,TYK2,6.281970972093,0.039035279659571404,0.1,10.808219178082192,8.123287671232877
432,FATE1,0.1714457394538,0.000447674845588887,0.8,9.567123287671233,10.808219178082192
433,FAHD2B,2.165599573536,0.026124012652641235,0.1,12.208219178082192,8.123287671232877
434,TIPIN,2.3794794704399997,0.25453738455748676,0.5,12.208219178082192,9.567123287671233
435,BDH1,5.405730481104001,0.2093792573387266,0.8,20.424657534246574,10.756164383561643
436,PSMB5,39.39544035555,0.060642333552213455,0.1,12.208219178082192,8.123287671232877
437,LRIG1,7.81671062037,0.08783230336285013,0.1,10.808219178082192,9.484931506849316
438,KCTD1,2.7577164488420003,0.014315394920171013,0.2,12.208219178082192,8.936986301369863
439,NR5A2,1.187096519937,0.003096416238315424,0.9,8.936986301369863,17.687671232876713
440,C14orf79,4.488512872827999,0.13242604393705182,0.6,10.808219178082192,12.208219178082192
441,NOTCH2,28.773143446460004,0.4660033779045736,0.9,20.424657534246574,10.756164383561643
442,RECQL,8.442447749928,0.1449711899366467,0.6,10.052054794520547,12.208219178082192
443,FN3KRP,11.523077693240001,0.052791763949240865,0.2,10.797260273972602,17.687671232876713
444,TMOD1,1.657058918638,0.4894985215840061,0.9,10.052054794520547,10.808219178082192
445,ELAC2,8.765098520538,0.2421357415642969,0.3,20.424657534246574,9.484931506849316
446,FXYD6,2.3995834385699997,0.16651924701645396,0.5,18.063013698630137,10.797260273972602
447,MRPL10,9.815337019545002,0.14922617030775373,0.1,10.797260273972602,12.208219178082192
448,NCAPH2,11.051162444100001,0.37272805320554836,0.4,10.797260273972602,20.424657534246574
449,PAQR3,1.485141294296,0.3649647979871893,0.8,20.424657534246574,10.808219178082192
450,DPYSL3,36.61426742172,0.17807613052352855,0.8,inf,10.756164383561643
451,APBA2,1.0550638030789998,0.05835776119057407,0.7,20.424657534246574,10.052054794520547
452,ANTXR2,7.185151887683001,0.0005355632531223755,0.9,8.123287671232877,17.687671232876713
453,MINOS1,4.816479352927,0.20677721716107336,0.3,17.687671232876713,9.484931506849316
454,SERPINI1,3.957492237715,0.12310432787731422,0.5,10.052054794520547,18.063013698630137
455,UBE2J1,31.493830687390012,0.08602554322667093,0.9,inf,10.797260273972602
456,THOC1,2.533291367358,0.004974246570155519,0.2,12.208219178082192,9.482191780821918
457,EOMES,0.1890066501694,0.05760403488585532,0.3,10.756164383561643,10.797260273972602
458,KIAA1324,20.874279232480003,0.29746044972497077,0.2,10.797260273972602,20.424657534246574
459,REM2,0.23587082303880003,0.0030966217508727146,0.2,10.808219178082192,20.424657534246574
460,NTN5,0.03324333588302,0.2858903809630394,0.1,10.756164383561643,inf
461,MZT2B,11.776234768239998,0.1463771291223924,0.1,12.208219178082192,10.052054794520547
462,FAM90A26,0.0,0.11306228995404152,0.1,9.567123287671233,12.208219178082192
463,MCL1,125.2023470347,0.2220109756299795,0.7,20.424657534246574,10.756164383561643
464,LRRC26,0.09048754821395,0.30450624930326375,0.1,10.797260273972602,inf
465,POPDC3,0.10274957609239999,0.12194426408002806,0.6,17.687671232876713,10.797260273972602
466,G2E3,1.951799127911,0.006809298251453878,0.3,12.208219178082192,9.567123287671233
467,ULK1,5.6626480485799995,0.13235480985124773,0.1,10.797260273972602,inf
468,EXTL2,3.3860321981380004,0.373522383773919,0.6,18.063013698630137,10.797260273972602
469,PBX1,33.97467188125,0.05271994635689889,0.9,8.564383561643835,12.208219178082192
470,A2ML1,0.06916183769709999,0.10770501569440152,0.5,10.052054794520547,10.808219178082192
471,COL19A1,0.0426264566400201,0.04838633245655021,0.9,inf,10.797260273972602
472,PNMA6A,0.07735675869390002,0.05352999951396869,0.2,12.208219178082192,8.936986301369863
473,TCTE1,0.09085797668842,0.09568370216080149,0.7,17.687671232876713,10.797260273972602
474,SLC35D3,0.011390318905100004,0.17270476848417204,0.4,10.808219178082192,10.756164383561643
475,EP400,2.325356890626,0.2277157836779613,0.1,10.797260273972602,inf
476,FCRL1,0.012421365973860002,0.010635411638975443,0.3,12.208219178082192,9.484931506849316
477,ADAMTSL4,3.5744919908090003,0.031931979741641844,0.9,9.567123287671233,12.208219178082192
478,C19orf73,0.790611853015,0.26352505101625845,0.2,10.808219178082192,10.610958904109589
479,SORBS2,1.3417221787999998,0.10217721593855503,0.3,10.808219178082192,10.797260273972602
480,TRMT44,2.8919185222030004,0.12688137115880957,0.9,inf,10.797260273972602
481,ZNF486,6.531585171274001,0.08814056387198105,0.8,9.364383561643836,18.063013698630137
482,ZC3H8,1.7483774839419999,0.6454581643347159,0.4,10.756164383561643,17.687671232876713
483,DENND1A,2.333697484818,0.13543051902705844,0.1,10.756164383561643,inf
484,GBP5,8.331798322539004,0.0382605214251048,0.9,20.424657534246574,10.756164383561643
485,RARRES1,13.355274051489998,0.03816269415285996,0.7,20.424657534246574,10.756164383561643
486,PRPH2,0.06466050543392,0.0704883293903195,0.1,10.808219178082192,20.424657534246574
487,ENTPD6,9.651951598534001,0.37563331666485156,0.1,12.208219178082192,8.936986301369863
488,CFB,3.1203756729050003,0.00040738333692400577,0.3,12.208219178082192,8.391780821917807
489,C7orf73,10.6009242186,0.007598941761138221,0.2,12.208219178082192,9.567123287671233
490,ANAPC1,1.7064191546550003,0.29548375206685873,0.5,10.610958904109589,10.808219178082192
491,CDO1,6.900854822804012,0.21096164247064977,0.9,10.052054794520547,12.208219178082192
492,PCDH11X,0.00517081261838,0.03682298040033451,0.5,18.063013698630137,10.756164383561643
493,ASGR1,0.1297281945248,0.4225837230488526,0.3,10.756164383561643,10.797260273972602
494,TNPO3,23.529443620410003,0.15590612910904714,0.9,20.424657534246574,10.797260273972602
495,IQCJ,0.0984781629053601,0.329108518792515,0.9,8.123287671232877,12.208219178082192
496,PIGO,9.414979243850997,0.4650886478776294,0.7,10.610958904109589,10.808219178082192
497,NDUFA3,9.070156028873999,0.20470754455004947,0.1,10.808219178082192,8.936986301369863
498,AP000275.65,0.1390193884342,0.001927839360243071,0.4,17.687671232876713,9.484931506849316
499,NR6A1,0.4335577913304,0.25751660553092787,0.4,10.808219178082192,10.797260273972602
500,MARVELD1,24.42494690652,0.027725493045691364,0.7,9.364383561643836,17.687671232876713
501,CPT2,6.396056109838,0.13206031948219488,0.2,10.808219178082192,9.484931506849316
502,PI4K2A,5.993370663797001,0.1724687917166896,0.1,10.797260273972602,12.208219178082192
503,C14orf93,2.3231536951550003,0.13968627563428668,0.3,10.808219178082192,10.610958904109589
504,NREP,5.179011534902,0.16333290969826958,0.3,12.208219178082192,9.567123287671233
505,MAFK,6.7483603467240005,0.027639899344547456,0.8,9.567123287671233,12.208219178082192
506,PLCD4,4.015042851664001,0.3225448281645596,0.9,10.610958904109589,10.808219178082192
507,STK35,5.1417342785799995,0.2228436821239834,0.1,10.797260273972602,18.063013698630137
508,KIF1B,2.1092715916249998,0.019948223993798198,0.1,10.808219178082192,6.468493150684932
509,FAT3,0.01028107005889,0.23888029850927137,0.1,10.797260273972602,20.424657534246574
510,SIPA1,4.594166431887,0.3338586290055402,0.1,10.808219178082192,10.610958904109589
511,PTGR1,16.012090496460004,0.2642253677365126,0.8,17.687671232876713,10.797260273972602
512,RPS24,152.8642336797,0.007182544880656518,0.3,12.208219178082192,8.936986301369863
513,MFN2,36.256815904650004,0.1438831965829746,0.9,8.123287671232877,10.808219178082192
514,RBMS2,4.061284657750001,0.3318647972951204,0.4,10.610958904109589,18.063013698630137
515,LSAMP,1.031402791189001,0.04459342371557488,0.9,8.123287671232877,10.808219178082192
516,GCK,0.008490459924682,0.1270350374614505,0.1,10.797260273972602,inf
517,RPL9,132.7711303404,0.007812211591229681,0.6,17.687671232876713,10.610958904109589
518,GPR171,0.5271115502479999,0.09652813932700821,0.5,10.756164383561643,10.808219178082192
